,client_name,legislator,edge_type,title,party,confidence,client_industry,contract_value,issue_name,issue_description,issue_code,lobbyist_id,lobbyist_name,currently_in_office,link_source_text,legislator_icpsr,legislator_govtrack,legislator_bioguide,legislator_thomas,filing_year,client_name_unmerged_,income_per_lobbyist,registrant_id,filing_index
200,EXXON MOBIL,Sen. Joseph R. Biden,ClientOfLobbyistLinkedTo,Sen. ,Democrat,1.0,Energy Company,0.0,Environmental/Superfund,"Issues related to oil and gas, the environment, and taxation.",ENV,107217,E. BRANDON GARRETT,0.0,Chief of Staff-Rep. Robin Kelly; Policy Dir.-Political Advisor to VP Joseph Biden for 2012 Obama/Biden Campaign; Policy Dir.-Cong. Black Caucus/Rep. Emanuel Cleaver II; Leg. Dir.-Rep. Marcia Fudge; and Leg. Asst.-Rep. Wm. Jefferson.,14101.0,300008,B000444,01284,2024,EXXON MOBIL CORP.,0.0,400703105,85
201,EXXON MOBIL,Rep. Emanuel Cleaver,ClientOfLobbyistLinkedTo,Rep. ,Democrat,1.0,Energy Company,0.0,Environmental/Superfund,"Issues related to oil and gas, the environment, and taxation.",ENV,107217,E. BRANDON GARRETT,1.0,Chief of Staff-Rep. Robin Kelly; Policy Dir.-Political Advisor to VP Joseph Biden for 2012 Obama/Biden Campaign; Policy Dir.-Cong. Black Caucus/Rep. Emanuel Cleaver II; Leg. Dir.-Rep. Marcia Fudge; and Leg. Asst.-Rep. Wm. Jefferson.,20517.0,400639,C001061,01790,2024,EXXON MOBIL CORP.,0.0,400703105,85
202,EXXON MOBIL,Rep. Marcia L. Fudge,ClientOfLobbyistLinkedTo,Rep. ,Democrat,1.0,Energy Company,0.0,Environmental/Superfund,"Issues related to oil and gas, the environment, and taxation.",ENV,107217,E. BRANDON GARRETT,0.0,Chief of Staff-Rep. Robin Kelly; Policy Dir.-Political Advisor to VP Joseph Biden for 2012 Obama/Biden Campaign; Policy Dir.-Cong. Black Caucus/Rep. Emanuel Cleaver II; Leg. Dir.-Rep. Marcia Fudge; and Leg. Asst.-Rep. Wm. Jefferson.,20941.0,412327,F000455,01895,2024,EXXON MOBIL CORP.,0.0,400703105,85
203,EXXON MOBIL,Rep. Michael F. Doyle,ClientOfLobbyistLinkedTo,Rep. ,Democrat,1.0,Energy Company,0.0,Environmental/Superfund,"Issues related to oil and gas, the environment, and taxation.",ENV,107299,MIKE P MULLEN,0.0,"Sr. Advisor, Rep. Mike Doyle; and Sr. Legislative Assistant, Rep. Jim Turner.",29561.0,400114,D000482,00316,2024,EXXON MOBIL CORP.,0.0,400703105,85
204,EXXON MOBIL,Rep. James Turner,ClientOfLobbyistLinkedTo,Rep. ,Democrat,1.0,Energy Company,0.0,Environmental/Superfund,"Issues related to oil and gas, the environment, and taxation.",ENV,107299,MIKE P MULLEN,0.0,"Sr. Advisor, Rep. Mike Doyle; and Sr. Legislative Assistant, Rep. Jim Turner.",29758.0,400410,T000424,01536,2024,EXXON MOBIL CORP.,0.0,400703105,85
205,EXXON MOBIL,Rep. Gregory W. Meeks,ClientOfLobbyistLinkedTo,Rep. ,Democrat,1.0,Energy Company,0.0,Environmental/Superfund,"Issues related to oil and gas, the environment, and taxation.",ENV,53388,MIKE MCKAY,1.0,"Sr. Advisor, Rep. Gregory Meeks",29776.0,400271,M001137,01506,2024,EXXON MOBIL CORP.,0.0,400703105,85
206,EXXON MOBIL,Sen. Charles E. Schumer,ClientOfLobbyistLinkedTo,Sen. ,Democrat,1.0,Energy Company,0.0,Environmental/Superfund,"Issues related to oil and gas, the environment, and taxation.",ENV,103663,BRIAN GREER,1.0,"Prof. Staff-House Armed Services Comm.; Military Leg Asst.- Sen. Charles Schumer; Spec Asst.-Off. of Sec. of Defense; Military Leg Asst.- Rep. John Boccieri; Military Leg Asst.-Rep. Parker Griffith; Leg Asst., Staff Asst. & Leg Corr.-Rep. David Scott",14858.0,300087,S000148,01036,2024,EXXON MOBIL CORP.,0.0,400703105,85
207,EXXON MOBIL,Rep. John A. Boccieri,ClientOfLobbyistLinkedTo,Rep. ,Democrat,1.0,Energy Company,0.0,Environmental/Superfund,"Issues related to oil and gas, the environment, and taxation.",ENV,103663,BRIAN GREER,0.0,"Prof. Staff-House Armed Services Comm.; Military Leg Asst.- Sen. Charles Schumer; Spec Asst.-Off. of Sec. of Defense; Military Leg Asst.- Rep. John Boccieri; Military Leg Asst.-Rep. Parker Griffith; Leg Asst., Staff Asst. & Leg Corr.-Rep. David Scott",20943.0,412266,B001263,01949,2024,EXXON MOBIL CORP.,0.0,400703105,85
208,EXXON MOBIL,Rep. Parker Griffith,ClientOfLobbyistLinkedTo,Rep. ,Republican,1.0,Energy Company,0.0,Environmental/Superfund,"Issues related to oil and gas, the environment, and taxation.",ENV,103663,BRIAN GREER,0.0,"Prof. Staff-House Armed Services Comm.; Military Leg Asst.- Sen. Charles Schumer; Spec Asst.-Off. of Sec. of Defense; Military Leg Asst.- Rep. John Boccieri; Military Leg Asst.-Rep. Parker Griffith; Leg Asst., Staff Asst. & Leg Corr.-Rep. David Scott",,412277,G000557,01906,2024,EXXON MOBIL CORP.,0.0,400703105,85
209,EXXON MOBIL,Rep. David Scott,ClientOfLobbyistLinkedTo,Rep. ,Democrat,1.0,Energy Company,0.0,Environmental/Superfund,"Issues related to oil and gas, the environment, and taxation.",ENV,103663,BRIAN GREER,1.0,"Prof. Staff-House Armed Services Comm.; Military Leg Asst.- Sen. Charles Schumer; Spec Asst.-Off. of Sec. of Defense; Military Leg Asst.- Rep. John Boccieri; Military Leg Asst.-Rep. Parker Griffith; Leg Asst., Staff Asst. & Leg Corr.-Rep. David Scott",20321.0,400363,S001157,01722,2024,EXXON MOBIL CORP.,0.0,400703105,85
210,EXXON MOBIL,Rep. Robin L. Kelly,ClientOfLobbyistLinkedTo,Rep. ,Democrat,1.0,Energy Company,0.0,Taxation/Internal Revenue Code,"Issues related to oil and gas, the environment, and taxation.",TAX,107217,E. BRANDON GARRETT,1.0,Chief of Staff-Rep. Robin Kelly; Policy Dir.-Political Advisor to VP Joseph Biden for 2012 Obama/Biden Campaign; Policy Dir.-Cong. Black Caucus/Rep. Emanuel Cleaver II; Leg. Dir.-Rep. Marcia Fudge; and Leg. Asst.-Rep. Wm. Jefferson.,21371.0,412595,K000385,02190,2024,EXXON MOBIL CORP.,0.0,400703105,85
211,EXXON MOBIL,Sen. Joseph R. Biden,ClientOfLobbyistLinkedTo,Sen. ,Democrat,1.0,Energy Company,0.0,Taxation/Internal Revenue Code,"Issues related to oil and gas, the environment, and taxation.",TAX,107217,E. BRANDON GARRETT,0.0,Chief of Staff-Rep. Robin Kelly; Policy Dir.-Political Advisor to VP Joseph Biden for 2012 Obama/Biden Campaign; Policy Dir.-Cong. Black Caucus/Rep. Emanuel Cleaver II; Leg. Dir.-Rep. Marcia Fudge; and Leg. Asst.-Rep. Wm. Jefferson.,14101.0,300008,B000444,01284,2024,EXXON MOBIL CORP.,0.0,400703105,85
212,EXXON MOBIL,Rep. Emanuel Cleaver,ClientOfLobbyistLinkedTo,Rep. ,Democrat,1.0,Energy Company,0.0,Taxation/Internal Revenue Code,"Issues related to oil and gas, the environment, and taxation.",TAX,107217,E. BRANDON GARRETT,1.0,Chief of Staff-Rep. Robin Kelly; Policy Dir.-Political Advisor to VP Joseph Biden for 2012 Obama/Biden Campaign; Policy Dir.-Cong. Black Caucus/Rep. Emanuel Cleaver II; Leg. Dir.-Rep. Marcia Fudge; and Leg. Asst.-Rep. Wm. Jefferson.,20517.0,400639,C001061,01790,2024,EXXON MOBIL CORP.,0.0,400703105,85
213,EXXON MOBIL,Rep. Marcia L. Fudge,ClientOfLobbyistLinkedTo,Rep. ,Democrat,1.0,Energy Company,0.0,Taxation/Internal Revenue Code,"Issues related to oil and gas, the environment, and taxation.",TAX,107217,E. BRANDON GARRETT,0.0,Chief of Staff-Rep. Robin Kelly; Policy Dir.-Political Advisor to VP Joseph Biden for 2012 Obama/Biden Campaign; Policy Dir.-Cong. Black Caucus/Rep. Emanuel Cleaver II; Leg. Dir.-Rep. Marcia Fudge; and Leg. Asst.-Rep. Wm. Jefferson.,20941.0,412327,F000455,01895,2024,EXXON MOBIL CORP.,0.0,400703105,85
214,EXXON MOBIL,Rep. Michael F. Doyle,ClientOfLobbyistLinkedTo,Rep. ,Democrat,1.0,Energy Company,0.0,Taxation/Internal Revenue Code,"Issues related to oil and gas, the environment, and taxation.",TAX,107299,MIKE P MULLEN,0.0,"Sr. Advisor, Rep. Mike Doyle; and Sr. Legislative Assistant, Rep. Jim Turner.",29561.0,400114,D000482,00316,2024,EXXON MOBIL CORP.,0.0,400703105,85
215,EXXON MOBIL,Rep. James Turner,ClientOfLobbyistLinkedTo,Rep. ,Democrat,1.0,Energy Company,0.0,Taxation/Internal Revenue Code,"Issues related to oil and gas, the environment, and taxation.",TAX,107299,MIKE P MULLEN,0.0,"Sr. Advisor, Rep. Mike Doyle; and Sr. Legislative Assistant, Rep. Jim Turner.",29758.0,400410,T000424,01536,2024,EXXON MOBIL CORP.,0.0,400703105,85
216,EXXON MOBIL,Rep. Gregory W. Meeks,ClientOfLobbyistLinkedTo,Rep. ,Democrat,1.0,Energy Company,0.0,Taxation/Internal Revenue Code,"Issues related to oil and gas, the environment, and taxation.",TAX,53388,MIKE MCKAY,1.0,"Sr. Advisor, Rep. Gregory Meeks",29776.0,400271,M001137,01506,2024,EXXON MOBIL CORP.,0.0,400703105,85
217,EXXON MOBIL,Sen. Charles E. Schumer,ClientOfLobbyistLinkedTo,Sen. ,Democrat,1.0,Energy Company,0.0,Taxation/Internal Revenue Code,"Issues related to oil and gas, the environment, and taxation.",TAX,103663,BRIAN GREER,1.0,"Prof. Staff-House Armed Services Comm.; Military Leg Asst.- Sen. Charles Schumer; Spec Asst.-Off. of Sec. of Defense; Military Leg Asst.- Rep. John Boccieri; Military Leg Asst.-Rep. Parker Griffith; Leg Asst., Staff Asst. & Leg Corr.-Rep. David Scott",14858.0,300087,S000148,01036,2024,EXXON MOBIL CORP.,0.0,400703105,85
218,EXXON MOBIL,Rep. John A. Boccieri,ClientOfLobbyistLinkedTo,Rep. ,Democrat,1.0,Energy Company,0.0,Taxation/Internal Revenue Code,"Issues related to oil and gas, the environment, and taxation.",TAX,103663,BRIAN GREER,0.0,"Prof. Staff-House Armed Services Comm.; Military Leg Asst.- Sen. Charles Schumer; Spec Asst.-Off. of Sec. of Defense; Military Leg Asst.- Rep. John Boccieri; Military Leg Asst.-Rep. Parker Griffith; Leg Asst., Staff Asst. & Leg Corr.-Rep. David Scott",20943.0,412266,B001263,01949,2024,EXXON MOBIL CORP.,0.0,400703105,85
219,EXXON MOBIL,Rep. Parker Griffith,ClientOfLobbyistLinkedTo,Rep. ,Republican,1.0,Energy Company,0.0,Taxation/Internal Revenue Code,"Issues related to oil and gas, the environment, and taxation.",TAX,103663,BRIAN GREER,0.0,"Prof. Staff-House Armed Services Comm.; Military Leg Asst.- Sen. Charles Schumer; Spec Asst.-Off. of Sec. of Defense; Military Leg Asst.- Rep. John Boccieri; Military Leg Asst.-Rep. Parker Griffith; Leg Asst., Staff Asst. & Leg Corr.-Rep. David Scott",,412277,G000557,01906,2024,EXXON MOBIL CORP.,0.0,400703105,85
220,EXXON MOBIL,Rep. David Scott,ClientOfLobbyistLinkedTo,Rep. ,Democrat,1.0,Energy Company,0.0,Taxation/Internal Revenue Code,"Issues related to oil and gas, the environment, and taxation.",TAX,103663,BRIAN GREER,1.0,"Prof. Staff-House Armed Services Comm.; Military Leg Asst.- Sen. Charles Schumer; Spec Asst.-Off. of Sec. of Defense; Military Leg Asst.- Rep. John Boccieri; Military Leg Asst.-Rep. Parker Griffith; Leg Asst., Staff Asst. & Leg Corr.-Rep. David Scott",20321.0,400363,S001157,01722,2024,EXXON MOBIL CORP.,0.0,400703105,85
221,EXXON MOBIL,Sen. John Cornyn,ClientOfLobbyistLinkedTo,Sen. ,Republican,1.0,Oil and gas company.,30000.0,Taxation/Internal Revenue Code,"Tax, trade and regulatory matters impacting the oil and gas sector. H.R.8070 - Servicemember Quality of Life Improvement and National Defense Authorization Act for Fiscal Year 2025.",TAX,63760,JERR ROSENBAUM,1.0,"Legislative Director, Sen. John Cornyn; Chief of Staff, Rep. Robert Hurt; Chief of Staff, Rep. Jack Kingston; Chief of Staff, Rep. Virgil Goode",40305.0,300027,C001056,01692,2024,EXXON MOBIL CORPORATION,10000.0,400918672,86
222,EXXON MOBIL,Rep. Robert Hurt,ClientOfLobbyistLinkedTo,Rep. ,Republican,1.0,Oil and gas company.,30000.0,Taxation/Internal Revenue Code,"Tax, trade and regulatory matters impacting the oil and gas sector. H.R.8070 - Servicemember Quality of Life Improvement and National Defense Authorization Act for Fiscal Year 2025.",TAX,63760,JERR ROSENBAUM,0.0,"Legislative Director, Sen. John Cornyn; Chief of Staff, Rep. Robert Hurt; Chief of Staff, Rep. Jack Kingston; Chief of Staff, Rep. Virgil Goode",21186.0,412484,H001060,02069,2024,EXXON MOBIL CORPORATION,10000.0,400918672,86
223,EXXON MOBIL,Rep. Jack Kingston,ClientOfLobbyistLinkedTo,Rep. ,Republican,1.0,Oil and gas company.,30000.0,Taxation/Internal Revenue Code,"Tax, trade and regulatory matters impacting the oil and gas sector. H.R.8070 - Servicemember Quality of Life Improvement and National Defense Authorization Act for Fiscal Year 2025.",TAX,63760,JERR ROSENBAUM,0.0,"Legislative Director, Sen. John Cornyn; Chief of Staff, Rep. Robert Hurt; Chief of Staff, Rep. Jack Kingston; Chief of Staff, Rep. Virgil Goode",29338.0,400221,K000220,00636,2024,EXXON MOBIL CORPORATION,10000.0,400918672,86
224,EXXON MOBIL,Rep. Virgil H. Goode,ClientOfLobbyistLinkedTo,Rep. ,Republican,1.0,Oil and gas company.,30000.0,Taxation/Internal Revenue Code,"Tax, trade and regulatory matters impacting the oil and gas sector. H.R.8070 - Servicemember Quality of Life Improvement and National Defense Authorization Act for Fiscal Year 2025.",TAX,63760,JERR ROSENBAUM,0.0,"Legislative Director, Sen. John Cornyn; Chief of Staff, Rep. Robert Hurt; Chief of Staff, Rep. Jack Kingston; Chief of Staff, Rep. Virgil Goode",89767.0,400153,G000280,01486,2024,EXXON MOBIL CORPORATION,10000.0,400918672,86
225,EXXON MOBIL,Rep. Walter Herger,ClientOfLobbyistLinkedTo,Rep. ,Republican,1.0,Oil and gas company.,30000.0,Taxation/Internal Revenue Code,"Tax, trade and regulatory matters impacting the oil and gas sector. H.R.8070 - Servicemember Quality of Life Improvement and National Defense Authorization Act for Fiscal Year 2025.",TAX,72906,JAY SULZMANN,0.0,"Legislative Director/Health Policy Advisor, Sen. Johnny Isakson; Sr. Policy Advisor/LA/LC/SA, Rep. Wally Herger",15420.0,400176,H000528,00533,2024,EXXON MOBIL CORPORATION,10000.0,400918672,86
226,EXXON MOBIL,Rep. Eric I. Cantor,ClientOfLobbyistLinkedTo,Rep. ,Republican,1.0,Oil and Gas Company.,20000.0,Energy/Nuclear,"Congressional proposals and actions that address Administration regulations and processes related to the treatment of hydrogen, co-processing, and carbon capture technologies. Congressional proposals related to global oil markets. Education on pending mergers/acquisitions.",ENG,61627,KYLE NEVINS,0.0,"Deputy Chief of Staff, House Majority Leader 11-13; Floor Director, Rep. Eric Cantor 09-10; Floor Director, Rep. Roy Blunt 07-08; Floor Assistant, Rep. Roy Blunt 03-06.",20144.0,400060,C001046,01674,2024,EXXON MOBIL CORPORATION,4000.0,401103523,93
227,EXXON MOBIL,Sen. Roy Blunt,ClientOfLobbyistLinkedTo,Sen. ,Republican,1.0,Oil and Gas Company.,20000.0,Energy/Nuclear,"Congressional proposals and actions that address Administration regulations and processes related to the treatment of hydrogen, co-processing, and carbon capture technologies. Congressional proposals related to global oil markets. Education on pending mergers/acquisitions.",ENG,61627,KYLE NEVINS,0.0,"Deputy Chief of Staff, House Majority Leader 11-13; Floor Director, Rep. Eric Cantor 09-10; Floor Director, Rep. Roy Blunt 07-08; Floor Assistant, Rep. Roy Blunt 03-06.",29735.0,400034,B000575,01464,2024,EXXON MOBIL CORPORATION,4000.0,401103523,93
228,EXXON MOBIL,Sen. Trent Lott,ClientOfLobbyistLinkedTo,Sen. ,Republican,1.0,Oil and Gas Company.,20000.0,Energy/Nuclear,"Congressional proposals and actions that address Administration regulations and processes related to the treatment of hydrogen, co-processing, and carbon capture technologies. Congressional proposals related to global oil markets. Education on pending mergers/acquisitions.",ENG,61630,MANNY ROSSMAN,0.0,"Chief of Staff, Office of the Senate Republican Whip 07-09; Senior Policy Advisor, Office of Sen. Trent Lott 05-06; Legislative Director, Rep. Phil Crane 03-04; Legislative Assistant, Rep. Phil Crane 01-02.",14031.0,300069,L000447,00707,2024,EXXON MOBIL CORPORATION,4000.0,401103523,93
229,EXXON MOBIL,Rep. Philip M. Crane,ClientOfLobbyistLinkedTo,Rep. ,Republican,1.0,Oil and Gas Company.,20000.0,Energy/Nuclear,"Congressional proposals and actions that address Administration regulations and processes related to the treatment of hydrogen, co-processing, and carbon capture technologies. Congressional proposals related to global oil markets. Education on pending mergers/acquisitions.",ENG,61630,MANNY ROSSMAN,0.0,"Chief of Staff, Office of the Senate Republican Whip 07-09; Senior Policy Advisor, Office of Sen. Trent Lott 05-06; Legislative Director, Rep. Phil Crane 03-04; Legislative Assistant, Rep. Phil Crane 01-02.",12041.0,400085,C000873,00249,2024,EXXON MOBIL CORPORATION,4000.0,401103523,93
230,EXXON MOBIL,Rep. Eric I. Cantor,ClientOfLobbyistLinkedTo,Rep. ,Republican,1.0,Oil and Gas Company.,20000.0,Energy/Nuclear,"Congressional proposals and actions that address Administration regulations and processes related to the treatment of hydrogen, co-processing, and carbon capture technologies. Congressional proposals related to global oil markets. Education on pending mergers/acquisitions.",ENG,61629,STEVE STOMBRES,0.0,"Chief of Staff, Office of the Majority Leader 10-14; Chief of Staff, Office of the Minority Whip 08-09; Chief of Staff, Office of the Chief Deputy Majority Whip04-07; Chief of Staff, Congressman Eric Cantor 01-03.",20144.0,400060,C001046,01674,2024,EXXON MOBIL CORPORATION,4000.0,401103523,93
231,EXXON MOBIL,Sen. Marco Rubio,ClientOfLobbyistLinkedTo,Sen. ,Republican,1.0,Oil and Gas Company.,20000.0,Energy/Nuclear,"Congressional proposals and actions that address Administration regulations and processes related to the treatment of hydrogen, co-processing, and carbon capture technologies. Congressional proposals related to global oil markets. Education on pending mergers/acquisitions.",ENG,70490,JONATHAN SLEMROD,1.0,"Associate Director, Legislative Affairs, Office of Management and Budget, '17-'18, Policy Advisor, Office of the Sen. Republican Whip, '12-'17, Legislative Assistant, Sen. Marco Rubio '11-'12.",41102.0,412491,R000595,02084,2024,EXXON MOBIL CORPORATION,4000.0,401103523,93
232,EXXON MOBIL,Rep. Eric I. Cantor,ClientOfLobbyistLinkedTo,Rep. ,Republican,1.0,Oil and Gas Company.,20000.0,Financial Institutions/Investments/Securities,Corporate governance issues.,FIN,61627,KYLE NEVINS,0.0,"Deputy Chief of Staff, House Majority Leader 11-13; Floor Director, Rep. Eric Cantor 09-10; Floor Director, Rep. Roy Blunt 07-08; Floor Assistant, Rep. Roy Blunt 03-06.",20144.0,400060,C001046,01674,2024,EXXON MOBIL CORPORATION,4000.0,401103523,93
233,EXXON MOBIL,Sen. Roy Blunt,ClientOfLobbyistLinkedTo,Sen. ,Republican,1.0,Oil and Gas Company.,20000.0,Financial Institutions/Investments/Securities,Corporate governance issues.,FIN,61627,KYLE NEVINS,0.0,"Deputy Chief of Staff, House Majority Leader 11-13; Floor Director, Rep. Eric Cantor 09-10; Floor Director, Rep. Roy Blunt 07-08; Floor Assistant, Rep. Roy Blunt 03-06.",29735.0,400034,B000575,01464,2024,EXXON MOBIL CORPORATION,4000.0,401103523,93
234,EXXON MOBIL,Sen. Trent Lott,ClientOfLobbyistLinkedTo,Sen. ,Republican,1.0,Oil and Gas Company.,20000.0,Financial Institutions/Investments/Securities,Corporate governance issues.,FIN,61630,MANNY ROSSMAN,0.0,"Chief of Staff, Office of the Senate Republican Whip 07-09; Senior Policy Advisor, Office of Sen. Trent Lott 05-06; Legislative Director, Rep. Phil Crane 03-04; Legislative Assistant, Rep. Phil Crane 01-02.",14031.0,300069,L000447,00707,2024,EXXON MOBIL CORPORATION,4000.0,401103523,93
235,EXXON MOBIL,Rep. Philip M. Crane,ClientOfLobbyistLinkedTo,Rep. ,Republican,1.0,Oil and Gas Company.,20000.0,Financial Institutions/Investments/Securities,Corporate governance issues.,FIN,61630,MANNY ROSSMAN,0.0,"Chief of Staff, Office of the Senate Republican Whip 07-09; Senior Policy Advisor, Office of Sen. Trent Lott 05-06; Legislative Director, Rep. Phil Crane 03-04; Legislative Assistant, Rep. Phil Crane 01-02.",12041.0,400085,C000873,00249,2024,EXXON MOBIL CORPORATION,4000.0,401103523,93
236,EXXON MOBIL,Rep. Eric I. Cantor,ClientOfLobbyistLinkedTo,Rep. ,Republican,1.0,Oil and Gas Company.,20000.0,Financial Institutions/Investments/Securities,Corporate governance issues.,FIN,61629,STEVE STOMBRES,0.0,"Chief of Staff, Office of the Majority Leader 10-14; Chief of Staff, Office of the Minority Whip 08-09; Chief of Staff, Office of the Chief Deputy Majority Whip 04-07; Chief of Staff, Congressman Eric Cantor 01-03.",20144.0,400060,C001046,01674,2024,EXXON MOBIL CORPORATION,4000.0,401103523,93
237,EXXON MOBIL,Sen. Marco Rubio,ClientOfLobbyistLinkedTo,Sen. ,Republican,1.0,Oil and Gas Company.,20000.0,Financial Institutions/Investments/Securities,Corporate governance issues.,FIN,70490,JONATHAN SLEMROD,1.0,"Associate Director, Legislative Affairs, Office of Management and Budget, '17-'18, Policy Advisor, Office of the Sen. Republican Whip, '12-'17, Legislative Assistant, Sen. Marco Rubio '11-'12.",41102.0,412491,R000595,02084,2024,EXXON MOBIL CORPORATION,4000.0,401103523,93
238,EXXON MOBIL,Rep. Eric I. Cantor,ClientOfLobbyistLinkedTo,Rep. ,Republican,1.0,Oil and Gas Company.,20000.0,Taxation/Internal Revenue Code,"Tax treatment of oil and gas, as well as carbon capture. Proposals and regulations related to the Inflation Reduction Acts energy provisions.",TAX,61627,KYLE NEVINS,0.0,"Deputy Chief of Staff, House Majority Leader 11-13; Floor Director, Rep. Eric Cantor 09-10; Floor Director, Rep. Roy Blunt 07-08; Floor Assistant, Rep. Roy Blunt 03-06.",20144.0,400060,C001046,01674,2024,EXXON MOBIL CORPORATION,4000.0,401103523,93
239,EXXON MOBIL,Sen. Roy Blunt,ClientOfLobbyistLinkedTo,Sen. ,Republican,1.0,Oil and Gas Company.,20000.0,Taxation/Internal Revenue Code,"Tax treatment of oil and gas, as well as carbon capture. Proposals and regulations related to the Inflation Reduction Acts energy provisions.",TAX,61627,KYLE NEVINS,0.0,"Deputy Chief of Staff, House Majority Leader 11-13; Floor Director, Rep. Eric Cantor 09-10; Floor Director, Rep. Roy Blunt 07-08; Floor Assistant, Rep. Roy Blunt 03-06.",29735.0,400034,B000575,01464,2024,EXXON MOBIL CORPORATION,4000.0,401103523,93
240,EXXON MOBIL,Sen. Trent Lott,ClientOfLobbyistLinkedTo,Sen. ,Republican,1.0,Oil and Gas Company.,20000.0,Taxation/Internal Revenue Code,"Tax treatment of oil and gas, as well as carbon capture. Proposals and regulations related to the Inflation Reduction Acts energy provisions.",TAX,61630,MANNY ROSSMAN,0.0,"Chief of Staff, Office of the Senate Republican Whip 07-09; Senior Policy Advisor, Office of Sen. Trent Lott 05-06; Legislative Director, Rep. Phil Crane 03-04; Legislative Assistant, Rep. Phil Crane 01-02.",14031.0,300069,L000447,00707,2024,EXXON MOBIL CORPORATION,4000.0,401103523,93
241,EXXON MOBIL,Rep. Philip M. Crane,ClientOfLobbyistLinkedTo,Rep. ,Republican,1.0,Oil and Gas Company.,20000.0,Taxation/Internal Revenue Code,"Tax treatment of oil and gas, as well as carbon capture. Proposals and regulations related to the Inflation Reduction Acts energy provisions.",TAX,61630,MANNY ROSSMAN,0.0,"Chief of Staff, Office of the Senate Republican Whip 07-09; Senior Policy Advisor, Office of Sen. Trent Lott 05-06; Legislative Director, Rep. Phil Crane 03-04; Legislative Assistant, Rep. Phil Crane 01-02.",12041.0,400085,C000873,00249,2024,EXXON MOBIL CORPORATION,4000.0,401103523,93
242,EXXON MOBIL,Rep. Eric I. Cantor,ClientOfLobbyistLinkedTo,Rep. ,Republican,1.0,Oil and Gas Company.,20000.0,Taxation/Internal Revenue Code,"Tax treatment of oil and gas, as well as carbon capture. Proposals and regulations related to the Inflation Reduction Acts energy provisions.",TAX,61629,STEVE STOMBRES,0.0,"Chief of Staff, Office of the Majority Leader 10-14; Chief of Staff, Office of the Minority Whip 08-09; Chief of Staff, Office of the Chief Deputy Majority Whip04-07; Chief of Staff, Congressman Eric Cantor 01-03.",20144.0,400060,C001046,01674,2024,EXXON MOBIL CORPORATION,4000.0,401103523,93
243,EXXON MOBIL,Sen. Marco Rubio,ClientOfLobbyistLinkedTo,Sen. ,Republican,1.0,Oil and Gas Company.,20000.0,Taxation/Internal Revenue Code,"Tax treatment of oil and gas, as well as carbon capture. Proposals and regulations related to the Inflation Reduction Acts energy provisions.",TAX,70490,JONATHAN SLEMROD,1.0,"Associate Director, Legislative Affairs, Office of Management and Budget, '17-'18, Policy Advisor, Office of the Sen. Republican Whip, '12-'17, Legislative Assistant, Sen. Marco Rubio '11-'12.",41102.0,412491,R000595,02084,2024,EXXON MOBIL CORPORATION,4000.0,401103523,93
244,EXXON MOBIL,Rep. Ron James Kind,ClientOfLobbyistLinkedTo,Rep. ,Democrat,1.0,Oil and gas company,10000.0,Energy/Nuclear,Congressional outreach on low carbon policies.,ENG,70188,MICHAEL GOODMAN,0.0,"Chief of Staff House Member Office (Kind), Legislative Staff House Member Office (Braley, Barrow)",29769.0,400218,K000188,01498,2024,EXXONMOBIL,2000.0,75557,95
245,EXXON MOBIL,Rep. Bruce L. Braley,ClientOfLobbyistLinkedTo,Rep. ,Democrat,1.0,Oil and gas company,10000.0,Energy/Nuclear,Congressional outreach on low carbon policies.,ENG,70188,MICHAEL GOODMAN,0.0,"Chief of Staff House Member Office (Kind), Legislative Staff House Member Office (Braley, Barrow)",20719.0,412208,B001259,01845,2024,EXXONMOBIL,2000.0,75557,95
246,EXXON MOBIL,Rep. John Barrow,ClientOfLobbyistLinkedTo,Rep. ,Democrat,1.0,Oil and gas company,10000.0,Energy/Nuclear,Congressional outreach on low carbon policies.,ENG,70188,MICHAEL GOODMAN,0.0,"Chief of Staff House Member Office (Kind), Legislative Staff House Member Office (Braley, Barrow)",20507.0,400628,B001252,01780,2024,EXXONMOBIL,2000.0,75557,95
247,EXXON MOBIL,Rep. Pete Olson,ClientOfLobbyistLinkedTo,Rep. ,Republican,1.0,Oil and gas company,10000.0,Energy/Nuclear,Congressional outreach on low carbon policies.,ENG,64545,TYLER BRIAN NELSON,0.0,"Chief of Staff House Member Office, Deputy Chief of Staff House Member Office, District Director (Olson)",20948.0,412302,O000168,01955,2024,EXXONMOBIL,2000.0,75557,95
248,EXXON MOBIL,Sen. Joe Manchin,ClientOfLobbyistLinkedTo,Sen. ,Independent,1.0,Oil and gas company,10000.0,Energy/Nuclear,Congressional outreach on low carbon policies.,ENG,141958,SARAH VENUTO,1.0,"Senior Advisor(Manchin); Counsel, Comm Energy & Natural Resources Chief Counsel; Chief Counsel (Manchin); Staff Director, Comm on Energy & Natural Resources; Director, Office of External Affairs, Federal Energy Regulatory Commission",40915.0,412391,M001183,01983,2024,EXXONMOBIL,2000.0,75557,95
